target,projectile,energy,yield
Ta,H,3100.143319,0.000956676
Ta,H,4060.570298,0.001107906
Ta,H,4177.148407,0.001222578
Ta,H,4176.195001,0.001470879
Ta,H,4116.817676,0.001603529
Ta,H,4117.757526,0.001332836
Ta,H,5392.211216,0.001857012
Ta,H,8259.863815,0.00178633
Ta,H,8260.49233,0.001679557
Ta,H,10670.31186,0.001501547
Ta,H,21415.44762,0.001291229
Ta,H,25743.27926,0.002302857
Ta,D,493.5711354,0.000238337
Ta,D,493.5711354,0.000250396
Ta,D,593.4703342,0.000487259
Ta,D,593.4703342,0.000593615
Ta,D,515.018299,0.000647465
Ta,D,1031.684244,0.001937322
Ta,D,988.7213031,0.001733923
Ta,D,2008.887725,0.003410263
Ta,D,2096.179992,0.004103122
Ta,D,5268.353123,0.004351337
Ta,D,5985.405744,0.006298196
Ta,D,5985.405744,0.006376396
Ta,D,8061.278788,0.006449388
Ta,D,8061.278788,0.006692613
Ta,D,15257.99741,0.004390326
Ta,D,10258.49719,0.003698489
Ta,D,9971.683209,0.003434865
Ta,D,20260.50408,0.004723405
Ta,D,24709.11228,0.005020804
Ta,D,29710.25668,0.005143206
Ta,He,205.6879587,0.001999018
Ta,He,205.70052,0.001902542
Ta,He,205.5874959,0.002969447
Ta,He,306.0860387,0.002929194
Ta,He,305.8898354,0.004923942
Ta,He,532.102277,0.008789312
Ta,He,509.858899,0.009236277
Ta,He,613.1376699,0.011967977
Ta,He,613.1283092,0.012116895
Ta,He,1022.449502,0.015491272
Ta,He,1066.908827,0.016477084
Ta,He,2140.481372,0.019307382
Ta,He,3052.861327,0.024393118
Ta,He,5314.57655,0.023462798
Ta,He,6124.977286,0.027884904
Ta,He,6212.466872,0.028581857
Ta,He,8140.565758,0.023430582
Ta,He,8139.447299,0.026188968
Ta,He,8137.832019,0.03075644
Ta,He,8138.204748,0.029636321
Ta,He,8135.471801,0.03890248
Ta,He,10816.46498,0.024596177
Ta,He,21398.80169,0.024240538
Ta,He,103670.9144,0.020791568
Ta,He,52383.40144,0.028386169
Ta,Ne,61.99880124,0.016117771
Ta,Ne,82.268469,0.03723369
Ta,Ne,98.87488584,0.057996139
Ta,Ne,101.7117221,0.060175482
Ta,Ne,149.011118,0.073204872
Ta,Ne,197.7282834,0.133800588
Ta,Ne,206.298616,0.179836769
Ta,Ne,293.804855,0.184116151
Ta,Ne,579.2943102,0.312131488
Ta,Ne,595.9149421,0.286302335
Ta,Ne,517.3199343,0.366512312
Ta,Ne,1019.998442,0.598789678
Ta,Ne,2068.83005,0.773940408
Ta,Ne,2988.339776,0.666737253
Ta,Ne,5187.853637,1.076377739
Ta,Ne,10228.87826,1.185343535
Ta,Ne,20746.90493,1.098342623
Ta,Ne,45163.87064,0.711682912
Ta,Ar,45.13524437,0.001438125
Ta,Ar,49.92069262,0.004048442
Ta,Ar,60.12144023,0.010322724
Ta,Ar,60.1653722,0.018653153
Ta,Ar,70.40728333,0.037174552
Ta,Ar,81.22245386,0.068809108
Ta,Ar,104.9202529,0.078714778
Ta,Ar,89.75751208,0.097129917
Ta,Ar,100.5726045,0.101989319
Ta,Ar,100.606281,0.133760255
Ta,Ar,128.1722851,0.205704054
Ta,Ar,152.0107908,0.208103273
Ta,Ar,152.0663194,0.279742137
Ta,Ar,210.8087487,0.223764211
Ta,Ar,207.8968952,0.286340565
Ta,Ar,207.9475211,0.348767116
Ta,Ar,253.7770541,0.404021908
Ta,Ar,305.3221571,0.451066801
Ta,Ar,309.6598264,0.413753226
Ta,Ar,411.5854043,0.515907577
Ta,Ar,509.5159835,0.627809695
Ta,Ar,531.671264,0.590176967
Ta,Ar,604.2890334,0.643009467
Ta,Ar,612.7714994,0.515029017
Ta,Ar,1067.436477,0.905841197
Ta,Ar,1098.249139,0.928337252
Ta,Ar,2143.059763,1.373310023
Ta,Ar,3101.370823,1.440437492
Ta,Ar,5324.582775,1.955789532
Ta,Ar,10532.40233,1.76696059
Ta,Ar,12668.95766,1.660033076
Ta,Ar,31037.40967,2.674420007
Ta,Ar,46181.31657,1.650863118
Ta,Kr,98.11547174,0.072228361
Ta,Kr,147.5789563,0.195689421
Ta,Kr,198.4255677,0.336172939
Ta,Kr,294.6371873,0.54275884
Ta,Kr,396.3552703,0.756127314
Ta,Kr,597.7287523,0.709682706
Ta,Kr,597.2214572,1.002210007
Ta,Kr,2995.614839,2.034472764
Ta,Kr,4992.8837,1.31866822
Ta,Kr,9843.49352,1.92675242
Ta,Kr,15045.3685,2.430803656
Ta,Kr,19963.38363,2.849817076
Ta,Kr,24685.76206,2.954486621
Ta,Kr,30096.00141,3.063186292
Ta,Kr,45378.41177,3.09572916
Ta,Cd,101.7117221,0.009062196
Ta,Cd,104.6299505,0.046521214
Ta,Cd,212.2175648,0.198006944
Ta,Cd,532.1624489,0.547457284
Ta,Cd,1079.367987,1.07359667
Ta,Cd,2128.187206,1.816694951
Ta,Cd,5412.71591,2.959543456
Ta,Cd,10824.25549,3.96409084
Ta,Cd,21342.15793,4.871868559
Ta,Xe,98.98105911,0.050730711
Ta,Xe,152.2623334,0.149991295
Ta,Xe,200.0481873,0.321972929
Ta,Xe,298.6112855,0.507409509
Ta,Xe,403.2505363,0.707121079
Ta,Xe,609.8144885,0.671873434
Ta,Xe,601.7835334,1.009627166
Ta,Xe,3066.026737,2.154720212
Ta,Xe,46179.96095,4.045870605
Ta,Hg,50.85995767,0.002376303
Ta,Hg,66.73175588,0.003391183
Ta,Hg,77.15507396,0.009891331
Ta,Hg,105.566902,0.010120962
Ta,Hg,111.952656,0.020412595
Ta,Hg,97.21274344,0.034687468
Ta,Hg,107.4709159,0.043807039
Ta,Hg,153.692861,0.080926873
Ta,Hg,133.3150615,0.089372489
Ta,Hg,156.0553042,0.121486473
Ta,Hg,213.4955727,0.118332727
Ta,Hg,204.6866375,0.151410015
Ta,Hg,185.3411186,0.182221275
Ta,Hg,220.0825486,0.253854639
Ta,Hg,253.7463439,0.238515484
Ta,Hg,309.9160679,0.290144049
Ta,Hg,276.6295914,0.336549284
Ta,Hg,362.8021759,0.404233946
Ta,Hg,412.6802716,0.510432001
Ta,Hg,518.2700542,0.479369968
Ta,Hg,1073.023599,0.734761639
Ta,Hg,2130.17849,1.513777154
Ta,Hg,4165.089613,2.129302201
Ta,Hg,5159.611203,2.496081335
Ta,Hg,5386.255857,2.753845948
Ta,Hg,6300.791297,2.855079515
Ta,Hg,7369.932335,2.852687544
Ta,Hg,8381.618826,3.345601285
Ta,Hg,9393.602998,3.34356256
Ta,Hg,10365.87019,2.017109064
Ta,Hg,15678.71004,2.543154073
Ta,Hg,20857.21782,3.017005967
Ta,Hg,26211.38603,3.71496391
Ta,Hg,46368.52124,4.510153464
Ta,Hg,15920.19579,3.865052132
Ta,Hg,14408.94375,3.867114168
Ta,Hg,13606.12315,3.37828751
Ta,Hg,11629.12031,3.026445827
Ta,Hg,10378.83147,3.341779694
Ta,Hg,10835.72991,3.825615278
Ta,Hg,11799.23983,3.38086258
W,H,735.3048095,8.71366E-05
W,H,694.0936626,9.86058E-05
W,H,693.7112768,0.000110201
W,H,833.9496374,0.000144557
W,H,692.5229787,0.000155741
W,H,1014.145161,0.000330598
W,H,985.738231,0.00032255
W,H,1013.772656,0.000356032
W,H,2004.527062,0.000659317
W,H,1973.109919,0.000897903
W,H,2087.319833,0.001054191
W,H,1998.277277,0.001237948
W,H,3955.539723,0.001835439
W,H,5260.371776,0.00192723
W,H,7956.025551,0.001925519
W,H,7953.103226,0.002073658
W,H,10282.88911,0.002021939
W,H,11007.40787,0.003890804
W,H,20714.30481,0.001557594
W,D,254.449097,0.000145799
W,D,357.6948227,0.000297923
W,D,509.8892713,0.000671904
W,D,524.2023282,0.000859903
W,D,747.3809997,0.001845933
W,D,1023.316333,0.00206067
W,D,1066.705448,0.002983474
W,D,1522.673851,0.004646772
W,D,2146.036257,0.004757625
W,D,2026.898403,0.0046425
W,D,2027.457746,0.00431119
W,D,4078.912167,0.00687488
W,D,5355.965815,0.00577907
W,D,8223.101101,0.006291767
W,D,10647.25485,0.004911688
W,D,15446.50137,0.004612282
W,D,21171.77811,0.00387658
W,D,30706.47616,0.003920023
W,D,51486.56698,0.002302117
W,D,102238.4985,0.00263099
W,D,50638.87939,0.004266812
W,He,149.2288091,0.000454754
W,He,197.9010735,0.000971973
W,He,206.4367626,0.001197117
W,He,251.3424904,0.003835412
W,He,293.6953827,0.003977795
W,He,400.8507397,0.00595763
W,He,495.4704027,0.008924756
W,He,595.7000987,0.007989187
W,He,516.747056,0.012734358
W,He,495.2836329,0.012125985
W,He,1005.823081,0.008911306
W,He,1033.500958,0.023187383
W,He,990.499136,0.023475554
W,He,4025.287731,0.019957047
W,He,1981.937757,0.029229467
W,He,2127.164623,0.031456063
W,He,4022.678243,0.033811455
W,He,5191.215889,0.030635816
W,He,10244.84905,0.028772431
W,He,7935.870633,0.042619351
W,He,19926.07084,0.03716912
W,He,21092.43766,0.030544473
W,C,307.8323532,0.051209709
W,C,307.4089392,0.08917715
W,C,1033.977758,0.141901717
W,C,1018.970361,0.162515413
W,C,1033.029405,0.205394355
W,C,6157.159699,0.239712951
W,N,301.867516,0.051848109
W,N,602.7045035,0.099424705
W,N,1015.781305,0.17073093
W,N,1619.323156,0.200103561
W,N,2001.853934,0.207500407
W,N,3014.381249,0.292644863
W,N,3998.084545,0.351760223
W,N,5084.663876,0.355848125
W,N,6024.307593,0.378263756
W,N,7036.715837,0.417257924
W,N,8103.83022,0.460292804
W,O,152.4646201,0.004295844
W,O,208.2994259,0.007288881
W,O,154.5224791,0.008255616
W,O,205.2440923,0.011501677
W,O,205.2440923,0.011501677
W,O,208.042823,0.019782538
W,O,309.836051,0.015244792
W,O,309.831336,0.01543387
W,O,309.8124766,0.016213928
W,O,411.5452143,0.020978759
W,O,411.4825903,0.023730849
W,O,467.5357099,0.02818527
W,O,509.0256487,0.034743254
W,O,562.2848473,0.034302999
W,O,612.2761596,0.037380655
W,O,657.2027258,0.046080972
W,O,676.1428988,0.046646827
W,O,313.7600535,0.057003723
W,O,313.659799,0.073845412
W,O,487.2277083,0.086516214
W,O,515.8411618,0.072785505
W,O,515.550792,0.114846761
W,O,522.8513573,0.129904977
W,O,620.0021905,0.145040297
W,O,725.082368,0.121969437
W,O,725.1044369,0.118999277
W,O,675.4949705,0.101410515
W,O,1033.52078,0.252021508
W,O,1019.151781,0.212088528
W,O,1019.229331,0.199411611
W,O,2073.689289,0.273914901
W,O,3130.865778,0.324934533
W,O,3130.103545,0.395775975
W,O,3085.881346,0.400709105
W,O,6192.647997,0.38029485
W,O,6282.156457,0.340340695
W,O,10473.87622,0.516387814
W,O,10465.9097,0.956408337
W,Ne,45.04262466,0.001226908
W,Ne,49.80897668,0.003284575
W,Ne,60.00223094,0.01240966
W,Ne,70.20271236,0.024717603
W,Ne,79.81745639,0.039937755
W,Ne,98.75433255,0.038463093
W,Ne,89.44539437,0.051704032
W,Ne,100.2255666,0.06216984
W,Ne,125.8345245,0.086625888
W,Ne,149.2091459,0.088737149
W,Ne,149.2521949,0.112126779
W,Ne,198.2944324,0.131471664
W,Ne,198.3215302,0.146879204
W,Ne,252.5705651,0.214980353
W,Ne,295.1985755,0.183089203
W,Ne,295.3330642,0.264904849
W,Ne,295.2613292,0.217534803
W,Ne,397.9067895,0.264651584
W,Ne,499.3421581,0.251748972
W,Ne,592.1433211,0.274260546
W,Ne,592.2602077,0.321870947
W,Ne,1001.91182,0.470678771
W,Ne,1491.398405,0.608793144
W,Ne,2990.937549,0.758152843
W,Ne,4515.82104,0.980577961
W,Ne,9998.967624,0.919679503
W,Ar,50.1330256,0.001437478
W,Ar,60.34887033,0.008067164
W,Ar,70.60294235,0.020827378
W,Ar,81.42929395,0.040003239
W,Ar,91.2739749,0.058591656
W,Ar,100.8596536,0.077763602
W,Ar,105.2700508,0.067058979
W,Ar,150.3832632,0.122491573
W,Ar,150.3832632,0.143780291
W,Ar,128.5422356,0.131983003
W,Ar,152.5440565,0.193264676
W,Ar,152.5440565,0.218617877
W,Ar,208.7865905,0.200275896
W,Ar,200.0392611,0.297176522
W,Ar,254.943309,0.348462909
W,Ar,306.8943179,0.408700114
W,Ar,402.4470961,0.535394153
W,Ar,527.7506155,0.534772997
W,Ar,608.6766155,0.568421794
W,Ar,608.6766155,0.627331758
W,Ar,1002.85734,0.801004489
W,Ar,1061.750086,1.012142997
W,Ar,1002.85734,1.024946817
W,Ar,1077.005923,1.130824506
W,Ar,2105.814319,1.291322159
W,Ar,2017.589057,0.914579101
W,Ar,3051.480035,1.305263001
W,Ar,3051.480035,1.405458227
W,Ar,3051.480035,1.64972323
W,Ar,3008.255684,1.570450847
W,Ar,4059.067469,1.730986487
W,Ar,4549.80271,2.297247252
W,Ar,5322.874425,1.931832176
W,Ar,6052.130756,1.815365134
W,Ar,8166.19651,2.181255569
W,Ar,11177.04855,2.151639344
W,Ar,11337.64683,2.588467571
W,Ar,14244.77239,2.431372959
W,Ar,17643.80776,2.71414745
W,Ar,18415.3373,2.428700503
W,Ar,21239.17026,2.581518335
W,K,734.494289,0.051013224
W,K,989.663389,0.066881256
W,K,1190.060562,0.085568495
W,K,1371.64461,0.096777023
W,K,1697.526848,0.109437051
W,K,1984.282256,0.131645168
W,K,2491.295509,0.139954984
W,Kr,60.98837122,0.004495949
W,Kr,72.16839923,0.014353451
W,Kr,81.902736,0.030485382
W,Kr,91.68955027,0.050575888
W,Kr,101.2693096,0.061615193
W,Kr,102.6678212,0.076955835
W,Kr,155.0321398,0.146159625
W,Kr,128.7487811,0.165443085
W,Kr,154.8661101,0.225214662
W,Kr,154.9087864,0.201517674
W,Kr,205.750527,0.368913171
W,Kr,258.3339989,0.483880151
W,Kr,310.8049314,0.604132222
W,Kr,407.2889946,0.802177719
W,Kr,518.8384769,0.964977303
W,Kr,607.2567266,0.811452588
W,Kr,615.5109171,1.105021527
W,Kr,1027.464296,1.786984034
W,Kr,3037.684599,1.968017148
W,Kr,4095.897626,2.613008857
W,Kr,6189.121313,3.781815757
W,Kr,4650.2176,4.726430968
W,Kr,10342.17852,4.01833275
W,Kr,12271.81176,4.220322988
W,Kr,14153.59887,4.219031151
W,Kr,15865.72904,4.115064959
W,Kr,18559.26906,4.322049968
W,Kr,20510.2755,4.163918371
W,Kr,22662.90828,4.267158824
W,Kr,45571.9991,5.191880432
W,Cd,151.5199142,0.039523076
W,Cd,198.5631438,0.121234323
W,Cd,300.0076037,0.266478587
W,Cd,404.5033532,0.38062007
W,Cd,500.7594708,0.557374122
W,Xe,61.8158896,0.001956948
W,Xe,72.29117613,0.006223505
W,Xe,82.16928689,0.017074941
W,Xe,90.77636873,0.034437629
W,Xe,101.7223919,0.030436777
W,Xe,101.7223919,0.054291965
W,Xe,129.5640601,0.122275549
W,Xe,153.691619,0.122208569
W,Xe,153.691619,0.212688187
W,Xe,155.8944504,0.240546739
W,Xe,204.2958665,0.352044933
W,Xe,207.2239985,0.374383099
W,Xe,256.5352772,0.515295337
W,Xe,308.6691326,0.611877844
W,Xe,313.0932258,0.683554646
W,Xe,410.3010192,0.85241905
W,Xe,611.1611618,0.716525393
W,Xe,1541.296809,0.697023505
W,Xe,515.2169131,1.130656055
W,Xe,619.9208132,1.201740468
W,Xe,2078.14642,2.537045826
W,Xe,3095.489216,2.212837546
W,Xe,3095.489216,4.197825661
W,Xe,4610.865431,6.37216964
W,Xe,6216.877522,4.509602584
W,Xe,8147.066028,5.353376689
W,Xe,10230.309,5.976389026
W,Xe,12309.34256,6.430824033
W,Xe,18598.09576,7.000429722
W,Xe,20546.21213,7.261538899
W,Xe,9943.237482,3.743432136
W,Xe,31043.12183,4.270778649
W,Cs,103.1480947,0.023199213
W,Cs,208.4529543,0.158912705
W,Cs,522.5410726,0.594497352
W,Cs,1046.686638,0.961235449
W,Cs,2096.108143,1.653122446
W,Cs,3026.187821,3.100601731
W,Cs,4017.870061,3.870589086
W,Cs,5269.586217,2.842329411
W,Cs,7086.861311,5.137729294
W,Cs,10413.04574,3.866640414
W,Cs,10104.10047,6.104258367
W,Cs,12153.60706,6.255543571
W,Cs,13230.72332,6.903955464
W,Cs,21171.15804,5.195422281
W,Cs,20271.62663,6.408332367
W,Cs,22388.20387,6.731859257
W,Cs,52537.63118,6.401794758
W,W,101.1226356,0.034773976
W,W,101.1473481,0.031505158
W,W,102.2578743,0.120922937
W,W,163.9262894,0.060528815
W,W,152.6538811,0.060538059
W,W,254.1723318,0.212900973
W,W,310.2103443,0.234890048
W,W,517.0284553,0.549748377
W,W,1038.489835,0.747293318
W,W,2085.18282,1.163504801
W,W,1037.570374,1.068819998
W,W,2081.555667,2.350910191
W,W,3101.913948,2.407591422
W,W,5252.176598,3.040287119
W,W,10401.40563,3.933857886
W,Hg,60.77542184,0.001230743
W,Hg,60.74028676,0.001555538
W,Hg,68.01560109,0.001965808
W,Hg,65.18427589,0.001871318
W,Hg,75.00294516,0.003919959
W,Hg,69.82790054,0.004658662
W,Hg,76.05346267,0.004434128
W,Hg,76.03031871,0.005015816
W,Hg,83.94315962,0.006108698
W,Hg,81.59298441,0.006034045
W,Hg,79.20247047,0.010252152
W,Hg,95.23302562,0.012331876
W,Hg,89.87935799,0.018523181
W,Hg,100.7582774,0.014835517
W,Hg,99.1580574,0.030701243
W,Hg,124.4404354,0.034720307
W,Hg,129.7705284,0.046098882
W,Hg,126.0337013,0.063517043
W,Hg,151.6351576,0.05970871
W,Hg,165.0286936,0.077342469
W,Hg,162.7541252,0.06753641
W,Hg,174.6139954,0.090778902
W,Hg,151.4322274,0.102703288
W,Hg,179.5560543,0.111938214
W,Hg,174.4758725,0.12507531
W,Hg,195.4098224,0.146795266
W,Hg,198.0925314,0.185531976
W,Hg,209.6620707,0.192509575
W,Hg,195.3622485,0.162008841
W,Hg,228.2295911,0.228749074
W,Hg,252.0745906,0.240284864
W,Hg,298.7440911,0.318987577
W,Hg,298.6622696,0.35641319
W,Hg,302.9468457,0.35204147
W,Hg,348.9829383,0.461637485
W,Hg,402.1126166,0.548506326
W,Hg,793.7670657,1.331387261
W,Hg,4008.076535,2.046056525
W,Hg,5965.276377,2.342174451
W,Hg,8038.370422,2.552429654
W,Hg,9948.574413,2.551847081
W,Hg,12135.61727,2.850638314
W,Hg,13791.69276,2.850247914
W,Hg,15231.69574,3.068713701
W,Hg,15012.61811,3.428806526
W,Hg,25400.30225,3.469379264
W,Hg,40581.83091,4.223641137
W,Hg,60422.409,4.119033188
W,Hg,82614.01647,3.919553161
W,Hg,100793.857,4.066343216
W,Pb,105.8915398,0.009037526
W,Pb,214.6469288,0.096212104
W,Pb,531.9021631,0.580724811
W,Pb,1067.681324,1.022292257
W,Pb,2114.113993,1.406455719
W,Pb,5329.288249,2.664641724
W,Pb,8161.011168,4.523090087
W,Pb,10701.99176,3.947268325
W,Pb,10248.53154,4.928294545
W,Pb,12331.84643,5.304500314
W,Pb,18372.87393,5.921797908
W,Pb,21490.51202,5.919810747
W,Pb,21190.99589,5.430597828
Re,Ne,100.0632919,0.040897868
Re,Ne,198.0952116,0.151102603
Re,Ne,299.0430717,0.243090157
Re,Ne,397.2588466,0.333740708
Re,Ne,599.3377641,0.420264807
Re,Ar,60.65284162,0.004732994
Re,Ar,70.99362402,0.015492058
Re,Ar,53.47764852,0.018875985
Re,Ar,80.73642445,0.034709133
Re,Ar,80.74007398,0.036006767
Re,Ar,75.2416404,0.048317377
Re,Ar,90.50047288,0.06316681
Re,Ar,99.99005605,0.092242529
Re,Ar,105.8502429,0.112147456
Re,Ar,127.3528832,0.184982505
Re,Ar,153.1936052,0.260253739
Re,Ar,203.5052425,0.365921954
Re,Ar,215.373796,0.356947635
Re,Ar,255.411799,0.478251427
Re,Ar,311.5579136,0.566885007
Re,Ar,408.03417,0.768396463
Re,Ar,526.7109701,0.82558039
Re,Ar,607.0440619,0.943658267
Re,Ar,1070.925529,1.460591045
Re,Ar,2146.235382,2.098980643
Re,Ar,5321.224536,3.32205593
Re,Kr,100.4843054,0.081217279
Re,Kr,197.6755968,0.418575162
Re,Kr,297.04204,0.736752668
Re,Kr,398.749913,0.98272459
Re,Kr,590.435691,1.408449818
Re,Xe,102.2860384,0.020137008
Re,Xe,205.1153396,0.309148424
Re,Xe,307.1597188,0.868023596
Re,Xe,408.7803904,0.898796162
Re,Xe,602.1109864,1.379643497
Re,Hg,125.1441648,0.071436544
Re,Hg,148.3861414,0.155347093
Re,Hg,181.0116533,0.18913439
Re,Hg,197.1051192,0.260607577
Re,Hg,223.9674766,0.359041045
Re,Hg,247.3668813,0.386509056
Re,Hg,273.2109808,0.448053205
Re,Hg,297.5017462,0.539009596
Re,Hg,347.7819421,0.63247909
Re,Hg,395.1792033,0.672454713
Os,H,1070.786705,0.000653617
Os,H,2121.937917,0.002055774
Os,H,5357.477996,0.002858241
Os,H,10769.07044,0.002198551
Os,D,515.2169131,0.001980903
Os,D,1034.744502,0.006053461
Os,D,2078.14642,0.009063901
Os,D,5240.909675,0.008498028
Os,D,10376.93798,0.007226414
Os,He,101.2399723,0.000491616
Os,He,200.7854026,0.001998162
Os,He,212.4570187,0.00352191
Os,He,308.1031397,0.003977591
Os,He,409.3133142,0.019725286
Os,He,529.3196981,0.025524944
Os,He,602.1325793,0.02227607
Os,He,1051.050381,0.039179162
Os,He,2148.248121,0.046992152
Os,He,5365.892701,0.043471319
Os,He,10661.54433,0.04025371
Os,He,21182.87724,0.038204603
Os,Ne,99.99969484,0.031661739
Os,Ne,197.5370723,0.160614485
Os,Ne,298.4717869,0.237971129
Os,Ne,402.4979667,0.300504357
Os,Ne,599.6558327,0.413540317
Os,Ar,102.7283819,0.056712432
Os,Ar,207.7847118,0.353901444
Os,Ar,313.0952996,0.569274361
Os,Ar,409.6482148,0.726284827
Os,Ar,608.871321,0.960814427
Os,Kr,100.5390592,0.050639486
Os,Kr,197.7462831,0.381496024
Os,Kr,298.1896657,0.741303886
Os,Kr,401.7792236,0.983346731
Os,Kr,597.9440871,1.421515585
Os,Xe,103.07169,0.029803129
Os,Xe,205.7317223,0.39581728
Os,Xe,310.7635806,0.732125177
Os,Xe,413.1393789,1.032954187
Os,Xe,606.9627619,1.53056105
Ir,H,516.6955247,5.75393E-05
Ir,H,1039.896095,0.001200552
Ir,H,2110.094361,0.00274469
Ir,H,5236.813762,0.003300212
Ir,H,10359.1677,0.003380287
Ir,D,531.1676252,0.003796358
Ir,D,1080.65885,0.008664883
Ir,D,2141.068396,0.011491706
Ir,D,5336.343157,0.010916869
Ir,D,10748.25058,0.008006999
Ir,He,198.7333547,0.000993626
Ir,He,300.006756,0.003006933
Ir,He,209.8639771,0.007484756
Ir,He,398.3987292,0.008772046
Ir,He,602.1633236,0.009791417
Ir,He,521.4080523,0.033142943
Ir,He,1032.784409,0.047883285
Ir,He,2105.34744,0.056805268
Ir,He,5314.712331,0.064916024
Ir,He,10386.78056,0.048237768
Ir,Ne,101.82517,0.068913536
Ir,Ne,204.6484096,0.208511265
Ir,Ne,309.5719673,0.294066188
Ir,Ne,405.934333,0.394954181
Ir,Ne,605.634508,0.457328688
Ir,Ar,59.91024272,0.018980803
Ir,Ar,99.67178476,0.119152511
Ir,Ar,197.0506234,0.434362552
Ir,Ar,297.6727532,0.701906897
Ir,Ar,401.4325439,0.87563867
Ir,Ar,598.1047279,1.175940902
Ir,Kr,99.99939367,0.100491116
Ir,Kr,203.5265809,0.430646996
Ir,Kr,303.1370284,0.685009977
Ir,Kr,408.5894731,1.202164716
Ir,Kr,608.6822063,1.630760722
Ir,Kr,46215.70651,7.079555498
Ir,Xe,100.2850266,0.049687986
Ir,Xe,195.7573921,0.520474033
Ir,Xe,295.7684139,0.860763076
Ir,Xe,398.7876097,1.259226281
Ir,Xe,594.0114391,1.774581971
Ir,Hg,101.440453,0.068744689
Ir,Hg,125.7126212,0.16081217
Ir,Hg,151.3994242,0.283342835
Ir,Hg,177.1932627,0.340716031
Ir,Hg,204.4367679,0.441176901
Ir,Hg,229.2178566,0.543825525
Ir,Hg,253.3533832,0.607434993
Ir,Hg,276.0538375,0.645872362
Ir,Hg,309.5160895,0.786394023
Ir,Hg,406.1585988,1.239749535
Pt,H,523.3254297,0.000283415
Pt,H,1026.30164,0.001912319
Pt,H,2079.470425,0.004050011
Pt,H,5224.96697,0.004352305
Pt,H,10323.58163,0.003889611
Pt,D,537.1968843,0.005704341
Pt,D,1095.378331,0.011367092
Pt,D,2142.542779,0.013658741
Pt,D,5422.970491,0.012658778
Pt,D,11080.48745,0.011035117
Pt,He,200.0392611,0.003900407
Pt,He,269.9148418,0.006955014
Pt,He,208.7865905,0.009590528
Pt,He,302.5471462,0.009939969
Pt,He,374.7398371,0.01567326
Pt,He,402.4470961,0.016872512
Pt,He,470.8281856,0.021053319
Pt,He,574.9147746,0.028282749
Pt,He,527.7506155,0.033619209
Pt,He,608.6766155,0.034869718
Pt,He,1046.710349,0.048554761
Pt,He,2105.814319,0.057570917
Pt,He,5247.475671,0.057402327
Pt,He,10407.54274,0.055196851
Pt,Ne,53.40869178,0.025759602
Pt,Ne,101.7331956,0.126071938
Pt,Ne,106.1987495,0.139118554
Pt,Ne,156.3255088,0.132261198
Pt,Ne,208.1651195,0.317043318
Pt,Ne,214.2129742,0.36755174
Pt,Ne,315.3234132,0.316620716
Pt,Ne,310.8402957,0.441671033
Pt,Ne,470.8532497,0.469122469
Pt,Ne,413.9190579,0.564632401
Pt,Ne,626.9944284,0.622319016
Pt,Ne,618.0801214,0.70398959
Pt,Ne,543.3436888,0.796671358
Pt,Ne,788.4354975,0.720996737
Pt,Ne,949.7557692,0.815092344
Pt,Ne,1080.393816,1.350557626
Pt,Ne,2179.25704,1.833864813
Pt,Ne,5449.020076,2.582152255
Pt,Ne,10991.19154,2.878610729
Pt,Ne,21855.07186,2.980465461
Pt,Ne,53869.54205,3.279836665
Pt,Ne,46682.51322,1.907681766
Pt,Ar,31.10336479,0.008558918
Pt,Ar,59.70255214,0.032853007
Pt,Ar,51.64391358,0.058729484
Pt,Ar,97.75993232,0.204224081
Pt,Ar,103.4701882,0.225409647
Pt,Ar,149.8330566,0.306723904
Pt,Ar,207.6396206,0.56146033
Pt,Ar,196.0092108,0.643258706
Pt,Ar,296.3325055,0.82280441
Pt,Ar,296.1418159,0.978147855
Pt,Ar,393.741121,1.220971583
Pt,Ar,447.9630254,1.078790836
Pt,Ar,595.6253535,1.330066785
Pt,Ar,516.2238895,1.415242361
Pt,Ar,586.7730055,1.600882681
Pt,Ar,748.1521539,1.541837656
Pt,Ar,887.4270984,1.855033029
Pt,Ar,887.6719502,1.722513159
Pt,Ar,1037.747956,2.20451525
Pt,Ar,2086.246606,3.391802421
Pt,Ar,5196.276496,5.216128718
Pt,Ar,10306.28026,6.505438945
Pt,Ar,9888.498846,4.381687001
Pt,Ar,19915.11837,4.1641815
Pt,Ar,45558.34278,5.387898208
Pt,Ar,51753.57507,7.15634246
Pt,Ar,20746.02135,7.082364127
Pt,Kr,53.16053411,0.014992764
Pt,Kr,100.7555225,0.154011437
Pt,Kr,105.1612101,0.167875255
Pt,Kr,154.5928507,0.347099219
Pt,Kr,211.6816947,0.547209407
Pt,Kr,208.5465359,0.691836414
Pt,Kr,311.3465415,0.917308815
Pt,Kr,311.1456571,1.18865812
Pt,Kr,464.8060409,1.231365072
Pt,Kr,408.3109771,1.538477476
Pt,Kr,536.1323025,1.57507833
Pt,Kr,618.8221291,1.535737446
Pt,Kr,513.3556007,1.849484625
Pt,Kr,618.2898246,2.169562506
Pt,Kr,777.9285199,1.939603741
Pt,Kr,936.9436847,2.275277931
Pt,Kr,1065.467909,2.770384316
Pt,Kr,2117.754002,4.581232288
Pt,Kr,5371.614941,7.292785518
Pt,Kr,10682.68124,9.657654878
